top,bot,topf,botf,height,n_chars,line_path,text
True,True,0.058736059479553904,0.030111524163568774,117,56,trisuli1890__01__r1l21.png,जनीनप्रचार होनेके हेतु श्रीमन्महाराजाधिराज बैकुण्ठागारकी
True,False,0.10759493670886076,0.0,119,52,trisuli1890__01__r1l22.png,कीर्त्ति और परलोकनिवासी पिताजीकीकृति प्रकट करनेको यह
True,False,0.05740181268882175,0.02379154078549849,123,55,trisuli1890__01__r1l23.png,उल्था पीयूषलहरीका छपवायागयाहै शब्द अर्थका संस्कृतकेअनु-
True,False,0.10253542132736763,0.009694258016405667,133,56,trisuli1890__01__line_1517230134248_128.png,सारहोना और रीतिविरुद्ध नहोना इसउल्यासे प्रकटहै परम्परासे
True,False,0.07084265473527218,0.014914243102162566,123,56,trisuli1890__01__r1l26.png,श्री मत्ब्रजेनद्र वालीय भरतपुरके चरणसेवक बलदेवसिंह वैश्य
True,False,0.05957767722473605,0.029411764705882353,127,56,trisuli1890__01__r1l27.png,"खंडेलवाल, पेशकारनकम, तत्पुत्र गोपालसिंहकी यहप्रार्थना है"
True,False,0.13066666666666665,0.0,69,3,trisuli1890__02__line_1517230237645_129.png,(२)
True,True,0.5,0.061164333087693444,123,52,trisuli1890__02__r2l2.png,कि इसपुस्तकमें जोकुछ लेखक प्रमाद आदिकसे भूलचूक देखैं
True,False,0.21996996996996998,0.0,121,50,trisuli1890__02__r2l4.png,वहक्षमाकरैं और बनादें और इसश्लोकके आशयको यादकरैं ॥
True,False,0.698019801980198,0.0024752475247524753,92,7,trisuli1890__02__r2l5.png,श्लोक ॥
True,True,0.71,0.1025,72,35,trisuli1890__02__r2l7.png,गुणायन्तेदोषास्सुजनवदनेदुर्ज्जनमुखे
True,True,0.10683760683760683,0.031517094017094016,153,35,trisuli1890__02__r2l8.png,गुणादोषायन्तेतदिदमितिनोविस्मयपदम् ॥
True,False,0.08974358974358974,0.023717948717948717,123,31,trisuli1890__02__r2l9.png,यथाजीमूतास्येलवणजलधेर्वारिमधुरं
True,True,0.08987603305785125,0.049586776859504134,149,38,trisuli1890__02__r2l10.png,फणिःपीत्वाक्षीरंवमतिगरलंदुस्सहतरम् १ ॥
True,True,0.05042016806722689,0.03991596638655462,125,28,trisuli1890__02__r2l11.png,सत्सङ्गाद्भवतिहिसाधुताखलानां
False,False,0.028326745718050064,0.006587615283267457,133,27,trisuli1890__02__r2l12.png,साधूनांनचखलसंगमात्खलत्वम् ॥
True,True,0.09780621572212066,0.10603290676416818,127,23,trisuli1890__02__r2l13.png,आमोदंकुसुमभवंमृदेवधत्ते
True,True,0.12757201646090535,0.051440329218107,137,31,trisuli1890__02__r2l14.png,मृद्गन्धंनहिकुसुमानिधारयंति २ ॥
True,True,0.5120845921450151,0.03625377643504532,128,9,trisuli1890__04__r1l3.png,पीयूषलहरी
True,False,0.5887521968365553,0.0,138,19,trisuli1890__04__line_1517230360066_130.png,अर्थात् गङ्गालहरी ॥
True,False,0.04846335697399527,0.018912529550827423,146,39,trisuli1890__04__r1l6.png,क० ॥ सकल मही को परिपूरण सौभाग्य यही वेद
True,False,0.7823834196891192,0.017024426350851222,118,39,trisuli1890__04__r1l7.png,औ पुराणनको सरबससारहै । लीलाही करिकै जिन
True,True,0.19716206123973115,0.07580283793876028,138,46,trisuli1890__04__r1l8.png,अखिलरच्यो है जग ऐसेत्रिपुरारिजूको बैभवउदारहै ॥
True,True,0.5464338781575037,0.08023774145616643,66,45,trisuli1890__04__r1l11.png,देवनकोसुकृत अमोघप्रकट्योहैसही सुधातैंसरिससुतौ
True,False,0.5695067264573991,0.01569506726457399,128,42,trisuli1890__04__r1l12.png,शोभाको अगारहै । सलिलतुम्हारो गंग मंगलहमारो
True,False,0.8335854765506808,0.014750378214826021,126,40,trisuli1890__04__line_1517230472180_133.png,नित पादपअमंगलको काटन कुठारहै १ दारिदजनित
True,False,0.8182161753590325,0.015117157974300832,130,50,trisuli1890__04__line_1517230414757_132.png,दीनताईकेबिदारनके कारणहै जिनको ते दृष्टि तैं निहारै
True,True,0.51165371809101,0.0828708842027377,71,52,trisuli1890__04__line_1517230519440_134.png,हैं । जिनकेहृदय दुरबासनानहूतैं युक्त ऐसे पावरनहूँ के
True,False,0.7652370203160271,0.011286681715575621,116,48,trisuli1890__04__r1l21.png,पापनको हारै हैं ॥ मनकी अविद्यादीह द्रुमताहि काटन
True,False,0.055100521221146684,0.008935219657483246,142,50,trisuli1890__04__line_1517230395490_131.png,को शिक्षाके करनहार तिनहि उचारै हैं । दायक हैं श्री
True,False,0.45754359363153907,0.0200909780136467,120,49,trisuli1890__04__r1l24.png,के हमैंनीके मात गंगतेरे वारिके प्रवाह चाह सकल सु-
True,False,0.3852520692249812,0.0071482317531978935,105,48,trisuli1890__04__r1l26.png,धारै हैं २ उदयमत्सर तातैं प्रकट्यो कपट जाके जननी
True,False,0.30134932533733133,0.0,130,45,trisuli1890__04__r1l27.png,बिनायककी कोपके कटाक्ष संग । बारबार तिनको चला-
True,True,0.6562962962962963,0.03481481481481481,126,54,trisuli1890__04__r1l30.png,इकै निहारैं तुम्हैं यातेई विदित कढ़ैंक्षोभके भरेतरंग ॥
True,False,0.4480421686746988,0.021460843373493976,130,41,trisuli1890__04__r1l31.png,तेईवे अपारसब सुखके भँडार सदा करत बिहार ईश
True,True,0.08992805755395683,0.07913669064748201,146,11,trisuli1890__05__r1l1.png,पीयूषलहरी ।
True,True,0.35185185185185186,0.2222222222222222,59,1,trisuli1890__05__line_1517230554193_135.png,५
True,False,0.3424759080800593,0.021497405485544848,106,43,trisuli1890__05__r1l3.png,शीशपै लिये उमंग । सकलहमारेते दुरित भरभंगकरो
True,True,0.5078241430700448,0.043591654247391955,81,47,trisuli1890__05__r1l5.png,निकसे तो अंगते तरंगजे उतंगगंग ३ कबहूंही सुकृत न
True,True,0.7154981549815498,0.09557195571955719,142,54,trisuli1890__05__r1l6.png,कीनो जिनतेऊतुम्हैं सुमिरैं त्यों तिनहूँकी तंद्राको हरत
True,True,0.6214918759231906,0.08013293943870015,142,48,trisuli1890__05__r1l7.png,हाल । जैसे मारतंडकी प्रचंडने मयूष सदा सबै अंधकार
True,True,0.5164424514200299,0.03811659192825112,142,41,trisuli1890__05__r1l8.png,को बिदारतहैं ततकाल॥सेवत सकल सुरनिशिदिन जल
True,False,0.7961452928094885,0.011489992587101558,132,45,trisuli1890__05__r1l9.png,जाको ऐसी तेरी मूरतिसोचूरति अघबिशाल । सोई त्रय
True,True,0.18736059479553904,0.056133828996282525,138,49,trisuli1890__05__r1l10.png,ताप मेरीब्याधि व्यथा अंतरकी एहोमातगंग तिन्हैं भंग
True,False,0.5777450257921887,0.010316875460574797,136,45,trisuli1890__05__r1l12.png,करो ह्वै दयाल ४ तेरे आसरेते बलपायकै बिशाल गंग
True,True,0.6485884101040119,0.030832095096582468,140,52,trisuli1890__05__r1l14.png,बढ़योगर्वजाकूँ सोमैं तुमसों कहतसब । याही तैं वृंदारक
True,True,0.07492581602373888,0.07492581602373888,168,41,trisuli1890__05__r1l15.png,वृन्दनकी अवज्ञाकरी काहूकी न अबलगिमानी कछू
True,True,0.6009723261032162,0.06843679880329095,134,43,trisuli1890__05__r1l16.png,दाहदब ॥ जोपै कहूँ यासमै उदासता गहौगी अंब तो
True,True,0.03789004457652303,0.11144130757800892,162,43,trisuli1890__05__r1l17.png,मैं निराधारनाहिं दूसरो अधार भव । मुख बिलखाय
True,True,0.03348382242287434,0.09932279909706546,164,40,trisuli1890__05__r1l18.png,अति दीनता दिखाय कहौ कौनके अगारी जाइ रुदन
True,True,0.050407709414381024,0.19570051890289103,162,47,trisuli1890__05__r1l19.png,करूंगो अब ५ तृण ज्यों तुरंत निजराज त्यागितेईनृप
True,True,0.6651340996168582,0.04942528735632184,134,43,trisuli1890__05__r1l20.png,तेरे तीरहीको आय आसरो चितैधरैं । बैतकीलताबि-
True,True,0.08590806330067823,0.07573474001507159,148,47,trisuli1890__05__r1l21.png,लोल चैत चांदनीसे गंग तेरे वे तरंगनकी शोभाजे मनै
True,True,0.6274658573596358,0.16236722306525037,144,47,trisuli1890__05__r1l22.png,हरैं ॥ तिनको दरसकरैं सरस पियूषहू ते स्वादित तु-
True,True,0.08799093655589124,0.13746223564954682,160,50,trisuli1890__05__r1l23.png,म्हारो जल पेट तृप्ति ह्वै भरैं । ऐसेजे सदाईजन आनँद
True,True,0.11434977578475336,0.06278026905829596,152,50,trisuli1890__05__r1l24.png,उमंगभरे तुच्छ जाति मुक्तिकीहू हाँसीते कस्यो करैं ६
True,True,0.05439642324888227,0.05253353204172876,154,48,trisuli1890__05__r1l26.png,तेरे वे प्रवाह में प्रभात काल न्हात आय रमणीनरेशन
True,True,0.11074074074074074,0.10888888888888888,178,43,trisuli1890__05__r1l27.png,की आनँदको छायकै । तिनहीं के कुच लपटानो हुतो
True,True,0.1387434554973822,0.07329842931937172,152,40,trisuli1890__05__r1l28.png,मृगमद सोवह पखरिपस्यो तेरेजलआइकै ॥ जिनजिन
True,True,0.3352017937219731,0.09977578475336323,144,45,trisuli1890__05__r1l29.png,कौ हुतौ सुतेई वे कुरंगयूथ अतिही अनूप दिव्यरूप
True,True,0.09863429438543247,0.051213960546282244,152,48,trisuli1890__05__r1l30.png,को बनायकै । सेवितहैं वृंदारक वृंदनसों चहूंओर की-
True,False,0.28539156626506024,0.027484939759036143,140,41,trisuli1890__05__r1l31.png,नो तिननंदन उद्यानबास जाइकै ७ एकबार सुमिरण
True,True,0.9034090909090909,0.08522727272727272,114,11,trisuli1890__06__r1l1.png,पीयूषलहरी ।
True,True,0.34074074074074073,0.14074074074074075,54,1,trisuli1890__06__line_1517230892181_142.png,६
True,False,0.6776266061980347,0.017762660619803475,118,48,trisuli1890__06__r1l2.png,करतजो नेक तुम्हैं तिनके पबित्र उरअंतर करतज्यों ।
True,False,0.30777777777777776,0.025555555555555557,104,46,trisuli1890__06__r1l3.png,काननकोप्यारो यहनाम जो तुम्हारो अंब मुखतैं उचा-
True,True,0.4569413511507053,0.03303637713437268,71,41,trisuli1890__06__r1l5.png,रतही पातकहरतन्यों ॥ औरेंयाजगत की जो दारूण
True,False,0.261372110365399,0.0,104,49,trisuli1890__06__r1l8.png,त्रिविधिताप तिनके बिदारन में बारनधरतत्यों । प्राण
True,True,0.4067357512953368,0.03256846780162842,74,45,trisuli1890__06__r1l10.png,के पयानसमै सोई तुमनामगंग गंगकरो मेरेमुखकंजमें
True,False,0.48668639053254437,0.01220414201183432,59,44,trisuli1890__06__r1l13.png,विलासयों ८ मंदाकिनि तेरे तीर तिनके निवासी जन
True,True,0.5271982116244411,0.040611028315946346,62,45,trisuli1890__06__r1l15.png,जिनके जनममृत्यु दुखको करैंनिपात । परमसंतोषभरे
True,True,0.47667419112114373,0.045146726862302484,74,47,trisuli1890__06__r1l19.png,क्रीड़ातहांकरैं काक तिनहूंकी महिमा बिशाल सो कही
True,False,0.23300970873786409,0.009335324869305451,104,40,trisuli1890__06__r1l21.png,न जात ॥ बासी चिरकालनके सबसुखराशीतेई बासव
True,False,0.34062268346923646,0.013343217197924388,84,48,trisuli1890__06__r1l24.png,के बैभवको तुच्छि गिनैं सबै भाँत । सोईतीर तेरे भव
True,False,0.36539895600298283,0.024608501118568233,78,44,trisuli1890__06__r1l26.png,भीरके हरनहार होउधीर मेरेश्रमकाटन को गंगमात ९
True,False,0.8191165270373191,0.011805026656511805,112,46,trisuli1890__06__line_1517230812544_141.png,तेरोशुद्धतत्त्व जो अकथ्यमात गंगतामें जीवनकी मन
True,True,0.42049736247174074,0.04559155990957046,106,49,trisuli1890__06__line_1517230796100_140.png,बुद्धि बानीहूं नजावै है । जातरह्यो भेद जिन बेदनको
True,False,0.7446096654275093,0.02973977695167286,130,47,trisuli1890__06__line_1517230789896_139.png,तिनहूंते ताकोभेद कैसेहू जुकहतनआवै है ॥ याही तैं
True,True,0.289386705839148,0.19867792875504958,64,39,trisuli1890__06__line_1517230904025_144.png,अखंड निराकार नित्य एकरस निजतेज तिमिर अ-
True,False,0.4511363636363636,0.007954545454545454,107,50,trisuli1890__06__line_1517230753964_138.png,ज्ञानको नशावै है । खोजि खोजिहारे हैं विरंचि विष्णु
True,True,0.4441143705904196,0.0831786112142592,59,52,trisuli1890__06__line_1517230898762_143.png,वामदेव मेरीजड़बुद्धि ताहि कैसेकारिपावैहै १० बड़ेबड़े
True,True,0.449812734082397,0.037827715355805244,56,37,trisuli1890__06__r1l46.png,दानयज्ञ करतबिधाननकेनिहचल लायध्यान आलस
True,False,0.2905048982667671,0.021477015825169556,106,43,trisuli1890__06__r1l48.png,को लावैना । करैं तपघोर जेसमूह चिरकालतऊ अति-
True,True,0.4034690799396682,0.03092006033182504,104,42,trisuli1890__06__r1l49.png,हीअगम हरिपद ताहि पावैना ॥ एहोमात याते तेरी
True,True,0.3153053715967623,0.08498896247240618,92,45,trisuli1890__06__r1l50.png,महिमा अतुलसुतो काहूबिधि कैसेहू जुमोपै तुलिआवै
True,False,0.2768192048012003,0.0,104,38,trisuli1890__06__r1l52.png,ना । सोई पद सहज अखिल जगजीवनको देतै मात
True,False,0.7672349888806523,0.027798369162342476,106,42,trisuli1890__06__r1l53.png,गंगनेकबारहिलगावैना ११ क्रोधसों मलिनमुख ऐसी
True,True,0.5900225056264066,0.1837959489872468,150,43,trisuli1890__06__line_1517230707012_137.png,उमाबारबार बरजै परमहठ करि पशुपतिकौं । तिनहूं
True,False,0.3456973293768546,0.0,120,47,trisuli1890__06__line_1517230689731_136.png,को हठतजि सादरसमेत तुम्हैं धारैंनिज शीशपै प्रमोद
True,True,0.5680473372781065,0.047337278106508875,109,11,trisuli1890__07__r1l1.png,पीयूषलहरी ।
True,False,0.2786885245901639,0.0,59,1,trisuli1890__07__line_1517231052001_145.png,७
True,True,0.39097744360902253,0.033458646616541354,102,44,trisuli1890__07__r1l3.png,मानि चितकौं ॥ मंगल करनवारी मूरतितुम्हारीताकी
True,True,0.4778195488721805,0.0481203007518797,62,43,trisuli1890__07__r1l6.png,बरनैको लोकमाहिं महिमाकीगतिकौं । जाकेनेक दर-
True,True,0.4429206819866568,0.042994810971089696,76,41,trisuli1890__07__r1l11.png,शन करतेही जीवनके दूरिहोत भवभय पावैंशुभमति
True,True,0.33283693224125094,0.051005212211466866,78,48,trisuli1890__07__r1l15.png,कौं १२ निंदित जेकीने हैं उन्नत उनमत्तनिहू संसकार
True,True,0.45689974102848685,0.10950795412504624,63,49,trisuli1890__07__line_1517231060357_146.png,हीननिहूँ नेकनाहिं आदरे । जिनके सुनेतैं हिंसक निहू
True,False,0.29420505200594355,0.02711738484398217,89,45,trisuli1890__07__line_1517231155360_150.png,के रोमहोत हेमके हरैया आदि तेऊतिनतैं डरे ॥ जिन
True,True,0.33633633633633636,0.13288288288288289,68,46,trisuli1890__07__line_1517231145899_149.png,हूँकेतारन मैं आलस न लावतहौ पातकीनहूँतैं महापा-
True,False,0.3471290082028337,0.0014914243102162564,113,42,trisuli1890__07__line_1517231126194_148.png,पनके आगरे । अधिक सबहीते तो महिमाकहांलौकहौं
True,False,0.4720754716981132,0.013207547169811321,107,41,trisuli1890__07__r1l32.png,तैंने गंगलोकनके पातक परैंकरे १३ सकल महीतल
True,False,0.5518196202531646,0.023734177215189875,75,42,trisuli1890__07__r1l35.png,को शोकदूरिकरिबेको आओ सुरलोकतैं बिचारिकैदया
True,True,0.2633587786259542,0.03778625954198473,105,51,trisuli1890__07__r1l37.png,हिये । बांधी जटाधरने जटाकेजूट ग्रंथमाहिं यतैंहीरहैं
True,False,0.3234375,0.0,113,42,trisuli1890__07__r1l38.png,हमउरमैं बिचार किये ॥ करैनिरलोभनके मनकोसदाई
True,False,0.4894578313253012,0.02108433734939759,127,48,trisuli1890__07__r1l39.png,लोभ सो तौ याप्रकारके तुम्हारे गुण मानिये । तिनही
True,False,0.6186252771618626,0.013673318551367332,117,41,trisuli1890__07__r1l40.png,गुननको सकलभांतिही सों यह एहो मात मंदाकिनि
True,False,0.3321995464852608,0.0,113,43,trisuli1890__07__r1l41.png,फैल्यो दोष जानिये १४ नैननतैं अंध और पावनतैं
True,True,0.810229799851742,0.04744255003706449,119,49,trisuli1890__07__r1l42.png,पंगुजे सुभावकरि बहैरे जिनकी जड़मति है । उक्तिनतैं
True,False,0.2585949177877429,0.028026905829596414,107,52,trisuli1890__07__r1l43.png,बिकल ग्रसेजेभूतप्रेतनिहूँ त्यागे देवतानि तिनपाई नर्क
True,False,0.24647887323943662,0.014825796886582653,97,42,trisuli1890__07__r1l44.png,गतिहै ॥ अस्तभये जिनके सुकृत पापमोचन जे सबै
True,False,0.5920658682634731,0.017964071856287425,131,44,trisuli1890__07__r1l45.png,आधि ब्याधिनतैं पीड़ित पतितहै । ऐसे मानवनहूको
True,False,0.34929472902746844,0.021158129175946547,111,45,trisuli1890__07__r1l46.png,रक्षाकरिबेको गंग औषध प्रसिद्ध तोसी तूही दरशति
True,False,0.6281628162816282,0.023652365236523653,101,39,trisuli1890__07__r1l48.png,है १५ सहजही शीतल सुभाव करि निरमल ऐसेगंग
True,False,0.4657190635451505,0.015468227424749164,86,42,trisuli1890__07__r1l50.png,तेरेजल तिनकी महिमाअपार । बानीमनकरिकैहूँ कह
True,False,0.5869230769230769,0.011923076923076923,123,45,trisuli1890__07__r1l53.png,तैं बनत नाहिं फैलिरही अवनीपै सबहिन तैं उदार ॥
True,True,0.303557910673732,0.046555639666919,97,42,trisuli1890__07__r1l54.png,ताही महिमाको सुत सगर महीपति के उज्ज्वलअनूप
True,True,0.6242537313432835,0.03619402985074627,117,48,trisuli1890__07__r1l55.png,द्युति दिव्यरूप धारिधार । अंग अंग पुलकैं ते आनँद
True,True,0.4467741935483871,0.09516129032258064,62,11,trisuli1890__08__r1l2.png,पीयूषलहरी ।
True,False,0.13114754098360656,0.0,59,1,trisuli1890__08__line_1517231336680_156.png,८
True,False,0.6791101055806938,0.004147812971342383,120,44,trisuli1890__08__r1l3.png,उमंगन सों अजौं दिवलोकमाहिं गावतहैं बारबार १६
True,False,0.797085201793722,0.01195814648729447,116,46,trisuli1890__08__r1l4.png,किये क्षुद्रपापन की तापनतप्योहै मन ऐसे मानवनको
True,False,0.6812358703843255,0.012434061793519217,112,43,trisuli1890__08__r1l5.png,ना कठिन बिचारहै । जिनके उधारनको एहोमातमंदा-
True,True,0.44754464285714285,0.030877976190476192,106,44,trisuli1890__08__r1l6.png,किनि सुतौ तिहूँलोकमाहिं तीरथअपार है ॥ पापनके
True,False,0.6230366492146597,0.01832460732984293,106,44,trisuli1890__08__r1l7.png,रूप पापकरत न मानैंशंक पापनको कबहूंना कीनोनि-
True,False,0.40179238237490666,0.010455563853622106,102,45,trisuli1890__08__r1l8.png,स्तारहै । काऊ नैनतारे अपनाइते उधार यातैं सबते
True,False,0.7287434161023326,0.006772009029345372,120,41,trisuli1890__08__r1l9.png,अधिक तेरी करनीउदार है १७ धर्मको निदान अरु
True,False,0.8457979953739398,0.018504240555127217,118,40,trisuli1890__08__r1l10.png,आनँदनवीननको कहतनआवे ऐसोसुंदर बिधान हैं ।
True,True,0.1456538762725137,0.047768206734534066,134,41,trisuli1890__08__r1l11.png,अमलअनूप तिहूँ लोकनको वस्त्ररूप तीरथ समूहन
True,True,0.6675353685778108,0.042069992553983616,124,52,trisuli1890__08__r1l12.png,के मध्य में प्रधान हैं ॥ सकल कुबुद्धिन की बुद्धिन को
True,False,0.7428355957767723,0.00980392156862745,124,47,trisuli1890__08__line_1517231290327_155.png,शुद्ध कहै इन्दिरा अपारको उदार असथानहैं । हरौ सो
True,True,0.39759036144578314,0.05082831325301205,120,43,trisuli1890__08__r1l17.png,हमारो भवतापको समूह गंग जननी तुम्हारो बपु क-
True,False,0.7273408239700374,0.007116104868913857,108,45,trisuli1890__08__r1l18.png,रुणा निधान हैं १८ धनमदिरातैं छके राते अतिमाते
True,True,0.08014981273408239,0.07265917602996255,144,46,trisuli1890__08__line_1517231275348_154.png,दृग घूमत हैं बारबार भरे अभिमान हैं । ऐसेज महीप
True,True,0.24867724867724866,0.06613756613756613,89,47,trisuli1890__08__r1l22.png,तिनहींके आगे दौरिदौरि बड़ों खेदजाकू ऐसो भ्रम्यो
True,False,0.2730682670667667,0.024756189047261814,96,43,trisuli1890__08__r1l24.png,बिनामान हैं ॥ औरै सब सुकृत समूहनको नाशक में
True,True,0.7856066314996232,0.07498116051243406,134,48,trisuli1890__08__line_1517231259785_153.png,बड़ी जड़ बुद्धि जाकी अबिधि अजान हैं । मोकूंजो या
True,False,0.32840236686390534,0.022682445759368838,100,46,trisuli1890__08__r1l28.png,लोकमें तुम्हारो है वियोग गंग सोई यह मेरे अपराध
True,True,0.5048835462058603,0.03305785123966942,64,44,trisuli1890__08__r1l30.png,को निदान हैं १९ पौनकी झकोरसंग चंचल तरंग तेरी
True,False,0.5144706778370145,0.00913937547600914,110,44,trisuli1890__08__r1l32.png,तिनतैं चलायमान पंकज कतारहै । ताही तैं परागको
True,True,0.04538690476190476,0.05654761904761905,148,46,trisuli1890__08__line_1517231221563_152.png,समूह रेणु पस्यो अम्बु केसरिके रंगजाकी उपमाउदार
True,False,0.6584720121028744,0.01361573373676248,120,45,trisuli1890__08__line_1517231212318_151.png,है ॥ औरै देवनारिनके कुच जिनहीतें गिस्यो अगरको
True,False,0.6034353995519044,0.018670649738610903,120,45,trisuli1890__08__r1l37.png,कीच मिल्यो तेरी जल धार है । सोई वह मेरो जगजाल
True,True,0.42568093385214006,0.04357976653696498,122,44,trisuli1890__08__r1l38.png,ताहि दूरिकरौ जंघापरियंत वारिशोभाको अगारहै २०
True,False,0.594523630907727,0.005626406601650412,132,42,trisuli1890__08__r1l39.png,प्रथम रमापतिके चरण युगल कंज निर्मल नखन तैं
True,True,0.0472972972972973,0.0777027027027027,132,11,trisuli1890__09__r1l1.png,पीयूषलहरी ।
True,False,0.3829787234042553,0.0,69,1,trisuli1890__09__line_1517231517431_157.png,९
True,True,0.5701951951951952,0.04617117117117117,116,44,trisuli1890__09__r1l2.png,तुम्हारीउतपति है । दूजेईशशीशजटाजूटको भवनकिये
True,False,0.585003711952487,0.015219005196733483,114,42,trisuli1890__09__r1l3.png,करत निवास तू बिनोद सरसति है ॥ तीजे नष्टजीव
True,True,0.5194902548725637,0.04122938530734633,68,48,trisuli1890__09__r1l5.png,पातकीनहूंके तारणकी बिधि है जे तिनमें तुम्हारी आ-
True,False,0.609340252038547,0.01519644180874722,122,42,trisuli1890__09__r1l6.png,सकति है । देखि न सकतदुःख दीननको एहोगंग कौन
True,False,0.5904690990320178,0.016381236038719285,120,45,trisuli1890__09__r1l7.png,हेतु ते प्रभाव तेरोना जगतहै २१ शैलनके शिखर स-
True,False,0.6108189331329827,0.01652892561983471,126,43,trisuli1890__09__r1l8.png,मूहन ते स्वच्छअति सरिता अनेक चली आवतहैं धा-
True,False,0.7209035222052067,0.003445635528330781,112,42,trisuli1890__09__r1l10.png,इकै । तिनहींके मध्य ऐसी और कौनसीहै जो महेश
True,True,0.7154592979835698,0.037341299477221805,122,41,trisuli1890__09__r1l11.png,जटाजूट चढ़ी अतिसुखपाइकै ॥ धोयेकहो कौने पद
True,False,0.08618071374335612,0.012908124525436599,128,41,trisuli1890__09__r1l12.png,कमल रमापतिके अपने जलन सों मुदित मनभाइकै ।
True,True,0.46228528752800596,0.0351008215085885,132,46,trisuli1890__09__r1l13.png,सुरधुनी याते तेरे लेशके समान सरि और दूजी नाहिं
True,False,0.7168539325842697,0.020599250936329586,124,46,trisuli1890__09__r1l15.png,ताहि कहैं कबिगाइकै २२ होइकै निशंक विधि जैसेहोय
True,False,0.7916030534351145,0.017938931297709924,112,47,trisuli1890__09__r1l16.png,तैसे सुतौ कस्योकरो ध्यानको समाधिहि लगायकै । सो-
True,False,0.4308790383170548,0.018782870022539443,126,44,trisuli1890__09__r1l17.png,योकरो सुखसेज शेषकी रमानिवास निरंतर नाच्योकरो
True,True,0.28826728826728826,0.04623154623154623,84,41,trisuli1890__09__r1l18.png,शम्भु मन लायकै ॥ सबै पापमोचनके सकृत समूहन
True,True,0.34043348281016445,0.042974588938714496,110,47,trisuli1890__09__r1l20.png,ते हूजिये हमहिं परिपूरण सुभायकै । औरै तप दान के
True,True,0.47348767737117253,0.033607169529499624,120,44,trisuli1890__09__r1l21.png,प्रयाससों न काम कछू जो पै जगजागौ तुम गंग सुख
True,True,0.1401938851603281,0.051826994780014915,132,48,trisuli1890__09__r1l22.png,पायकै २३ मैंतो हूं अनाथ तुमनेह करियुक्त मात नष्ट
True,True,0.04781319495922906,0.038917716827279465,126,48,trisuli1890__09__r1l23.png,गतिमेरी तुम शुद्ध गति दानीहौ । डूब्यो भवसागर में
True,True,0.5612397311426438,0.04256908140403286,122,49,trisuli1890__09__r1l24.png,तुम विश्वतारणि हौ मैं रोग पीड़ित तुम सिद्धि वैद्य
True,True,0.4287313432835821,0.038432835820895524,126,48,trisuli1890__09__r1l25.png,मानीहौ ॥ मेरो तो हृदयमात तृष्णाकरि ब्याकुलहै सु-
True,True,0.26656626506024095,0.036897590361445784,124,42,trisuli1890__09__r1l26.png,धाको समुद्र आपवेदन बखानीहौ । याते शिशुशरणि
True,True,0.06775170325510976,0.04125662376987131,140,43,trisuli1890__09__r1l27.png,तुम्हारी तकि आयो अब उचित बिधान सोई कीजै तुम
True,False,0.045316070068545315,0.0072353389185072356,138,46,trisuli1890__09__r1l29.png,स्यानीहौ २४ जादिनसों तेरी महि मंडल कल्यानी कथा
True,False,0.6271503365744203,0.012341062079281975,126,48,trisuli1890__09__r1l30.png,प्रकटीहै तादिनसों कौतुकयोंछायोहै । यमके नगरमाहिं
True,True,0.404047976011994,0.041979010494752625,132,42,trisuli1890__09__r1l31.png,पातकी पुकारतहैं तिनको जो कोलाहल दुसह बिला-
False,False,0.0,0.0,108,1,trisuli1890__09__r1l32.png,२
True,True,0.6428571428571429,0.07692307692307693,110,11,trisuli1890__10__r1l1.png,पीयूषलहरी ।
True,True,0.43946188340807174,0.16143497757847533,54,2,trisuli1890__10__line_1517231676078_159.png,१०
True,True,0.29011887072808323,0.07652303120356613,92,51,trisuli1890__10__r1l2.png,योहै ॥ याते यमदूतदुरिदुरि जाय जहां तहां ढूंढ़िबे को
True,False,0.4795539033457249,0.011524163568773234,92,45,trisuli1890__10__r1l3.png,प्रेतनको यतन उपायो है । औरै देवतानके बिमाननके
True,True,0.6924500370096225,0.04922279792746114,110,41,trisuli1890__10__r1l4.png,यूथ मिलि दिवकी गलीन दलि धूमसों मचायोहै २५
True,True,0.47270007479431564,0.037397157816005985,74,46,trisuli1890__10__r1l6.png,काम और क्रोध दोनोंदीपित दवागनि ज्यों तिनहीं ते
True,True,0.4332333083270818,0.038634658664666165,54,48,trisuli1890__10__r1l8.png,प्रकटी प्रबल जटाझरहै । ऐसो जो प्रचंड ज्वरताको जो
True,True,0.4077669902912621,0.05078416728902166,88,40,trisuli1890__10__r1l9.png,समूहतातेबसभयोपजरतमेरौबपुबरहै॥पौनकेसकाशते
True,True,0.4965062111801242,0.07298136645962733,54,43,trisuli1890__10__r1l13.png,प्रकाशमान गंगतेरेजलकेतरंगनको कणिका निकरहै ।
True,True,0.4976869699306091,0.07671549730146492,64,48,trisuli1890__10__r1l17.png,तेई वे हमारे दिन दिन प्रतिदूरि करौ एहो मात दिव्य
True,False,0.38352059925093634,0.02247191011235955,96,41,trisuli1890__10__r1l18.png,नदी तापन के भर है २६ जाके मध्य चर थिर जीव
True,True,0.7740601503759399,0.0518796992481203,100,41,trisuli1890__10__r1l19.png,सब बास करैं जोई तिहुँलोकनको एकओकहै उदार ।
